date,AVGO,GOOGL,MSFT,NVDA,TSM
2024-01-22,1220.5,145.99001,396.51001,596.53998,113.03
2024-01-23,1226.31006,147.03999,398.89999,598.72998,114.13
2024-01-24,1253.87,148.7,402.56,613.62,116.52
2024-01-25,1230.0,151.87,404.87,616.16998,116.56
2024-01-26,1204.88,152.185,403.92999,610.31,117.26
2024-01-29,1217.77002,153.50999,409.72,624.65002,116.98
2024-01-30,1208.16003,151.46001,408.59,627.73999,116.06
2024-01-31,1180.0,140.10001,397.57999,615.27002,112.96
2024-02-01,1200.01001,141.16,403.78,630.27002,113.39
2024-02-02,1224.33997,142.38,411.22,661.59998,115.75
2024-02-05,1243.09998,143.67999,405.64999,693.32001,118.79
2024-02-06,1222.65002,144.10001,405.48999,682.22998,119.38
2024-02-07,1257.06006,145.53999,414.04999,700.98999,124.98
2024-02-08,1274.76001,145.91,414.10999,696.40997,133.73
2024-02-09,1283.43994,149.0,420.54999,721.33002,133.11
2024-02-12,1265.0,147.53,415.26001,722.47998,130.46001
2024-02-13,1251.65002,145.14,406.32001,721.28003,127.55
2024-02-14,1262.21997,145.94,409.48999,739.0,129.27
2024-02-15,1265.06995,142.77,406.56,726.58002,129.03
2024-02-16,1245.47998,140.52,404.06,726.13,126.69
2024-02-20,1226.55005,141.12,402.79001,694.52002,125.33
2024-02-21,1227.44995,142.55,402.17999,674.71997,125.34
2024-02-22,1304.90002,144.09,411.64999,785.38,129.07001
2024-02-23,1296.37,143.96001,410.34,788.16998,129.53
2024-02-26,1309.13,137.57001,407.54001,790.91998,130.64
2024-02-27,1296.22998,138.88,407.48001,787.01001,128.59
2024-02-28,1289.42004,136.38,407.72,776.63,127.38
2024-02-29,1300.48999,138.46001,413.64001,791.12,128.67
2024-03-01,1399.17004,137.14,415.5,822.78998,133.89999
2024-03-04,1402.26001,133.35001,414.92001,852.37,138.25999
2024-03-05,1342.75,132.67,402.64999,859.64001,134.97
2024-03-06,1350.0,131.39999,402.09,887.0,141.57001
2024-03-07,1407.01001,134.38,409.14001,926.69,149.2
2024-03-08,1308.71997,135.41,406.22,875.28003,146.37
2024-03-11,1293.12,137.67,404.51999,857.73999,139.02
2024-03-12,1291.88,138.5,415.28,919.13,144.39999
2024-03-13,1257.87,139.78999,415.10001,908.88,142.14
2024-03-14,1262.27002,143.10001,425.22,879.44,139.62
2024-03-15,1235.5,141.17999,416.42001,878.36499,136.98
2024-03-18,1237.23999,147.67999,417.32001,884.54999,136.64
2024-03-19,1238.01001,147.03,421.41,893.97998,134.87
2024-03-20,1276.0,148.74001,425.23001,903.71997,136.75
2024-03-21,1348.0,147.60001,429.37,914.34998,139.45
2024-03-22,1353.46997,150.77,428.73999,942.89001,140.53999
2024-03-25,1351.57996,150.07001,422.85999,950.02002,140.23
2024-03-26,1331.48999,150.67,421.64999,925.60999,138.84
2024-03-27,1318.72998,150.87,421.42999,902.5,136.69
2024-03-28,1325.41003,150.92999,420.72,903.56,136.05
2024-04-01,1350.26001,155.49001,424.57001,903.63,141.49001
2024-04-02,1338.76001,154.56,421.44,894.52002,140.22
2024-04-03,1363.20996,154.92,420.45001,889.64001,142.0
2024-04-04,1317.5,150.53,417.88,859.04999,139.66
2024-04-05,1339.43005,152.5,425.51999,880.08002,141.36
2024-04-08,1336.09998,154.85001,424.59,871.33002,142.78999
2024-04-09,1334.07996,156.60001,426.28,853.53998,145.39999
2024-04-10,1322.37,156.14,423.26001,870.39001,146.22
2024-04-11,1382.45996,159.41,427.92999,906.15997,147.2
2024-04-12,1344.06995,157.73,421.89999,881.85999,142.52
2024-04-15,1310.68994,154.86,413.64001,860.01001,140.14
2024-04-16,1329.06006,154.39999,414.57999,874.15002,139.8
2024-04-17,1282.63,155.47,411.84,840.34998,139.03
2024-04-18,1258.98999,156.00999,404.26999,846.71002,132.27
2024-04-19,1204.70996,154.09,399.12,762.0,127.7
2024-04-22,1224.45996,156.28,400.95999,795.17999,129.75
2024-04-23,1249.18994,158.25999,407.57001,824.22998,133.42999
2024-04-24,1256.81995,159.13,409.06,796.77002,132.97
2024-04-25,1294.42004,156.0,399.04001,826.32001,136.58
2024-04-26,1344.06995,171.95,406.32001,877.34998,138.3
2024-04-29,1338.62,166.14999,402.25,877.57001,138.5
2024-04-30,1300.27002,162.78,389.32999,864.02002,137.34
2024-05-01,1242.85999,163.86,394.94,830.40997,134.94
2024-05-02,1238.56995,166.62,397.84,858.16998,136.23
2024-05-03,1278.10999,167.24001,406.66,887.89001,141.56
2024-05-06,1310.31006,168.10001,413.54001,921.40002,142.83
2024-05-07,1303.10999,171.25,409.34,905.53998,141.11
2024-05-08,1325.37,169.38,410.54001,904.12,143.60001
2024-05-09,1305.67004,169.96001,412.32001,887.46997,142.78999
2024-05-10,1332.80005,168.64999,414.73999,898.78003,149.25999
2024-05-13,1337.51001,169.14,413.72,903.98999,146.41
2024-05-14,1380.03003,170.34,416.56,913.56,151.95
2024-05-15,1436.17004,172.50999,423.07999,946.29999,155.58
2024-05-16,1412.13,174.17999,420.98999,943.59003,152.23
2024-05-17,1395.29004,176.06,420.20999,924.78998,151.67999
2024-05-20,1414.03003,176.92,425.34,947.79999,153.55
2024-05-21,1399.19995,177.85001,429.04001,953.85999,153.67
2024-05-22,1392.23999,176.38,430.51999,949.5,156.14999
2024-05-23,1393.29004,173.55,427.0,1037.98999,157.09
2024-05-24,1407.83997,174.99001,430.16,1064.68994,160.0
2024-05-28,1412.44995,176.39999,430.32001,1139.01001,159.41
2024-05-29,1390.67004,175.89999,429.17001,1148.25,154.34
2024-05-30,1364.07996,172.11,414.67001,1105.0,152.96001
2024-05-31,1328.55005,172.5,415.13,1096.32996,151.03999
2024-06-03,1321.90002,173.17,413.51999,1150.0,154.95
2024-06-04,1330.81995,173.78999,416.07001,1164.37,152.47
2024-06-05,1413.08997,175.41,424.01001,1224.40002,162.92
2024-06-06,1401.27002,176.73,424.51999,1209.97998,162.07001
2024-06-07,1406.64001,174.46001,423.85001,1208.88,164.39
2024-06-10,1440.46997,175.00999,427.87,121.79,168.16
2024-06-11,1461.03003,176.62,432.67999,120.91,165.71001
2024-06-12,1495.51001,177.78999,441.06,125.2,172.98
2024-06-13,1678.98999,175.16,441.57999,129.61,172.91
2024-06-14,1735.04004,176.78999,442.57001,131.88,172.50999
2024-06-17,1828.87,177.24001,448.37,130.98,177.24001
2024-06-18,1802.52002,175.09,446.34,135.58,179.69
2024-06-20,1734.56006,176.3,445.70001,130.78,175.38
2024-06-21,1658.63,179.63,449.78,126.57,173.96001
2024-06-24,1592.20996,179.22,447.67001,118.11,167.81
2024-06-25,1580.79004,184.03,450.95001,126.09,172.60001
2024-06-26,1592.0,183.88,452.16,126.4,172.07001
2024-06-27,1586.66003,185.41,452.85001,123.99,171.63
2024-06-28,1605.53003,182.14999,446.95001,123.54,173.81
2024-07-01,1640.80005,182.99001,456.73001,124.3,172.33
2024-07-02,1657.47998,185.24001,459.28,122.67,175.7
2024-07-03,1729.21997,185.82001,460.76999,128.28,182.49001
2024-07-05,1703.31006,190.60001,467.56,125.83,183.99001
2024-07-08,1745.85999,189.03,466.23999,128.2,186.63
2024-07-09,1733.31006,188.98,459.54001,131.38,184.52
2024-07-10,1744.68994,191.17999,466.25,134.91,191.05
2024-07-11,1705.94995,185.57001,454.70001,127.4,184.5
2024-07-12,1700.67004,185.07001,453.54999,129.24001,187.35001
2024-07-15,171.42,186.53,453.95999,128.44,185.22
2024-07-16,169.375,183.92,449.51999,126.36,186.03999
2024-07-17,155.98,181.02,443.51999,117.99,171.2
2024-07-18,160.52,177.69,440.37,121.09,171.87
2024-07-19,157.35001,177.66,437.10999,117.93,165.77
2024-07-22,161.06,181.67,442.94,123.54,169.35001
2024-07-23,163.77,181.78999,444.85001,122.59,169.82001
2024-07-24,151.34,172.63,428.89999,114.25,159.8
2024-07-25,149.25999,167.28,418.39999,112.28,160.28
2024-07-26,151.63,167.0,425.26999,113.06,161.94
2024-07-29,150.22,169.53,426.73001,111.59,160.00999
2024-07-30,143.52,170.28999,422.92001,103.73,154.53999
2024-07-31,160.67999,171.53999,418.35001,117.02,165.8
2024-08-01,147.02,170.75999,417.10999,109.21,158.17999
2024-08-02,143.82001,166.66,408.48999,107.27,149.86
2024-08-05,142.08,159.25,395.14999,100.45,147.95
2024-08-06,143.92,158.28999,399.60999,104.25,155.39
2024-08-07,136.27,158.94,398.42999,98.91,155.03999
2024-08-08,145.74001,162.03,402.69,104.97,164.55
2024-08-09,148.25999,163.67,406.01999,104.75,167.12
2024-08-12,148.62,162.28999,406.81,109.02,167.63
2024-08-13,156.16,164.16,414.01001,116.14,172.34
2024-08-14,157.69,160.37,416.85999,118.08,169.97
2024-08-15,166.13,161.3,421.03,122.86,173.96001
2024-08-16,165.72,162.96001,418.47,124.58,174.53999
2024-08-19,167.71001,166.67,421.53,130.0,175.45
2024-08-20,165.95,167.17999,424.79999,127.25,172.03999
2024-08-21,165.78,165.85001,424.14001,128.5,171.44
2024-08-22,162.34,163.8,415.54999,123.74,166.44
2024-08-23,166.36,165.62,416.79001,129.37,171.28
2024-08-26,159.62,166.16,413.48999,126.46,169.07001
2024-08-27,161.39,164.67999,413.84,128.3,170.55
2024-08-28,158.17999,162.85001,410.60001,125.61,169.2
2024-08-29,156.92999,161.78,413.12,117.59,169.14999
2024-08-30,162.82001,163.38,417.14001,119.37,171.7
2024-09-03,152.78999,157.36,409.44,108.0,160.49001
2024-09-04,154.12,156.45,408.89999,106.21,160.87
2024-09-05,152.82001,157.24001,408.39001,107.21,163.7
2024-09-06,136.995,150.92,401.70001,102.83,156.82001
2024-09-09,140.82001,148.71001,405.72,106.47,162.78
2024-09-10,148.21001,148.66,414.20001,108.1,162.42999
2024-09-11,158.27,151.16,423.04001,116.91,170.23
2024-09-12,164.56,154.69,427.0,119.14,171.42999
2024-09-13,167.69,157.46001,430.59,119.1,172.5
2024-09-16,164.02,158.06,431.34,116.78,169.08
2024-09-17,162.47,159.32001,435.14999,115.59,167.35001
2024-09-18,161.67,159.81,430.81,113.37,167.28
2024-09-19,167.42,162.14,438.69,117.87,176.22
2024-09-20,171.10001,163.59,435.26999,116.0,174.08
2024-09-23,172.94,161.85001,433.51001,116.26,174.75999
2024-09-24,174.84,162.28999,429.17001,120.87,181.97
2024-09-25,175.52,161.49001,432.10999,123.51,182.35001
2024-09-26,178.09,162.73,431.31,124.04,186.83
2024-09-27,172.69,163.95,428.01999,121.4,177.97
2024-09-30,172.5,165.85001,430.29999,121.44,173.67
2024-10-01,167.47,166.99001,420.69,117.0,172.07001
2024-10-02,170.66,165.86,417.13,118.85,175.8
2024-10-03,171.89,165.86,416.54001,122.85,179.48
2024-10-04,176.64,167.06,416.06,124.92,181.16
2024-10-07,175.08,162.98,409.54001,127.72,184.50999
2024-10-08,180.73,164.38,414.70999,132.89,186.05
2024-10-09,185.95,161.86,417.45999,132.64999,187.14
2024-10-10,185.69,162.08,415.84,134.81,185.78
2024-10-11,181.48,163.24001,416.32001,134.8,190.81
2024-10-14,182.31,164.96001,419.14001,138.07001,192.21001
2024-10-15,175.98,165.46001,418.73999,131.60001,187.13
2024-10-16,176.82001,165.16,416.12,135.72,187.48
2024-10-17,181.53,162.92999,416.72,136.92999,205.84
2024-10-18,179.89,163.42,418.16,138.0,200.78
2024-10-21,179.99001,164.07001,418.78,143.71001,201.95
2024-10-22,179.38,165.14,427.51001,143.59,198.48
2024-10-23,173.50999,162.78,424.60001,139.56,200.86
2024-10-24,171.35001,162.72,424.73001,140.41,197.92999
2024-10-25,173.0,165.27,428.14999,141.53999,203.44
2024-10-28,172.02,166.72,426.59,140.52,194.67999
2024-10-29,179.24001,169.67999,431.95001,141.25,196.94
2024-10-30,176.64,174.46001,432.53,139.33501,194.48
2024-10-31,169.77,171.11,406.35001,132.75999,190.53999
2024-11-01,168.92,171.28999,410.37,135.39999,192.95
2024-11-04,168.55,169.24001,408.45999,136.05,191.56
2024-11-05,173.89999,169.74001,411.45999,139.91,195.75999
2024-11-06,179.55,176.50999,420.17999,145.61,193.22
2024-11-07,183.81,180.75,425.42999,148.88,201.19
2024-11-08,183.64,178.35001,422.54001,147.63,201.2
2024-11-11,178.91,180.35001,418.01001,145.25999,194.05
2024-11-12,176.22,181.62,423.03,148.28999,191.77
2024-11-13,173.58,178.88,425.20001,146.27,186.66
2024-11-14,170.38,175.58,426.89001,146.75999,188.5
2024-11-15,164.84,172.49001,415.0,141.98,186.00999
2024-11-18,165.67,175.3,415.76001,140.14999,187.48
2024-11-19,165.35001,178.12,417.79001,147.00999,189.67
2024-11-20,163.25,175.98,415.48999,145.89,188.36
2024-11-21,163.94,167.63,412.87,146.67,191.24001
2024-11-22,164.23,164.75999,417.0,141.95,190.08
2024-11-25,164.82001,167.64999,418.79001,136.02,185.08
2024-11-26,164.74001,169.12,427.98999,136.92,183.84
2024-11-27,159.67,169.23,422.98999,135.34,181.19
2024-11-29,162.08,168.95,423.45999,138.25,184.66
2024-12-02,166.50999,171.49001,430.98001,138.63,194.39999
2024-12-03,168.14999,171.34,431.20001,140.25999,198.89
2024-12-04,170.56,174.37,437.42001,145.14,200.69
2024-12-05,170.47,172.64,442.62,145.06,204.3
2024-12-06,179.53,174.71001,443.57001,142.44,203.02
2024-12-09,178.94,175.37,446.01999,138.81,199.17
2024-12-10,171.81,185.17,443.32999,135.07001,191.94
2024-12-11,183.2,195.39999,448.98999,139.31,194.60001
2024-12-12,180.66,191.96001,449.56,137.34,191.46001
2024-12-13,224.8,189.82001,447.26999,134.25,200.99001
2024-12-16,250.0,196.66,451.59,132.0,202.22
2024-12-17,240.23,195.42,454.45999,130.39,200.66
2024-12-18,223.62,188.39999,437.39001,128.91,195.56
2024-12-19,218.32001,188.50999,437.03,130.67999,194.64
2024-12-20,220.78999,191.41,436.60001,134.7,197.21001
2024-12-23,232.35001,194.63,435.25,139.67,207.36
2024-12-24,239.67999,196.11,439.32999,140.22,206.33
2024-12-26,245.36,195.60001,438.10999,139.92999,203.06
2024-12-27,241.75,192.75999,430.53,137.00999,201.63
2024-12-30,235.58,191.24001,424.82999,137.49001,200.39
2024-12-31,231.84,189.3,421.5,134.28999,197.49001
